I01_01_1.bmp,27.469465191620515,24.462622908595762,72.9846720411797
i01_01_2.bmp,33.230910455678185,22.552259029938426,72.52057592024175
i01_01_3.bmp,42.181958256248066,22.463428097040577,71.6981963357784
i01_01_4.bmp,51.992713534808075,22.533688922247023,70.44342109962858
i01_01_5.bmp,60.29293070381411,22.406504209464828,68.67143299282323
i01_02_1.bmp,22.118913907565315,25.40093351311961,72.99984826691768
i01_02_2.bmp,24.164052638603806,24.532139947423474,72.55565449790817
i01_02_3.bmp,30.492257011552027,23.921318285537694,71.77603285683746
i01_02_4.bmp,37.219912152735986,23.469255804970174,70.55707697365254
i01_02_5.bmp,45.047003344415856,22.75733534435639,68.81663948471359
i01_03_1.bmp,16.345877136718258,26.964959714464015,73.28998332637244
i01_03_2.bmp,15.754756576228118,27.96993895276384,73.07701412184659
i01_03_3.bmp,16.616855964706787,31.09981237677502,72.6732478125123
i01_03_4.bmp,17.57201343920812,34.213862099446004,72.0003643205568
i01_03_5.bmp,15.710064754047352,36.48480968330429,70.87396042533767
i01_04_1.bmp,25.70711379977601,27.087483586124648,72.86333721127305
i01_04_2.bmp,33.43387993743815,26.491913522367753,72.28726474572953
i01_04_3.bmp,45.99484782264639,25.782559964322417,71.31531347463283
i01_04_4.bmp,59.72185621781327,24.37826244206073,70.01340809888215
i01_04_5.bmp,73.60209607388262,22.140422548926352,68.0307910702559
i01_05_1.bmp,37.421556757807,25.177655821588445,72.898066631857
i01_05_2.bmp,47.633314856207875,24.831406148849936,72.36408885883041
i01_05_3.bmp,67.02593553178767,23.842653413977104,70.60551683548151
i01_05_4.bmp,78.49226779419266,22.599869757677283,67.49395499176026
i01_05_5.bmp,80.0160402613615,23.717690417383864,63.34142706781136
i01_06_1.bmp,23.525714714936015,28.69065702508894,73.04356447146321
i01_06_2.bmp,30.602837893722125,29.966075525831315,72.55820015712041
i01_06_3.bmp,37.2119304832149,29.87735485519542,71.77325056993558
i01_06_4.bmp,45.74596619905387,30.741148198886407,70.61410096575413
i01_06_5.bmp,51.03399826455458,30.061126374257213,68.89530220564198
i01_07_1.bmp,28.368194679251673,29.577510682916426,73.0389006045693
